# x,y,z,is_reachable
-0.519,-0.170,0.231,1.0
-0.519,-0.019,0.256,1.0
-0.244,-0.244,0.081,1.0
-0.070,-0.395,0.030,1.0
-0.044,-0.270,0.606,1.0
0.056,-0.270,0.606,1.0
0.180,-0.519,0.256,1.0
0.155,-0.519,0.355,1.0
0.180,-0.170,0.606,1.0
0.231,-0.519,0.256,1.0
0.355,-0.195,0.505,1.0
-0.328,-0.135,-0.035,1.0
-0.469,-0.095,0.381,1.0
-0.328,-0.135,-0.035,1.0
0.305,0.155,0.005,0.0
-0.544,-0.195,0.105,1.0
-0.207,-0.407,-0.019,1.0
0.368,-0.332,-0.032,0.0
0.368,-0.332,-0.032,0.0
0.368,-0.332,-0.032,0.0
-0.032,0.068,0.618,1.0
0.368,-0.332,-0.032,0.0
0.418,0.018,-0.032,1.0
0.418,0.018,-0.032,1.0
-0.469,-0.244,0.381,1.0
0.418,0.118,0.218,0.0
0.418,0.118,0.218,0.0
0.256,-0.207,0.193,1.0
0.056,-0.344,0.105,1.0
0.218,-0.294,-0.044,1.0
0.406,0.205,0.056,0.0
0.218,-0.294,-0.044,1.0
-0.519,-0.170,0.131,1.0
-0.519,-0.019,0.256,1.0
-0.469,0.081,0.155,1.0
-0.244,-0.294,0.131,1.0
-0.170,-0.519,0.331,1.0
-0.044,-0.270,0.606,1.0
0.056,-0.270,0.606,1.0
0.180,-0.170,0.606,1.0
0.231,-0.220,0.281,1.0
-0.469,-0.095,0.355,1.0
-0.378,-0.085,-0.035,1.0
-0.294,-0.095,0.256,1.0
-0.232,0.218,0.018,0.0
-0.382,-0.332,-0.032,0.0
-0.382,-0.332,-0.032,0.0
0.368,0.018,-0.032,1.0
0.368,0.018,-0.032,1.0
0.180,-0.294,0.131,1.0
0.368,0.118,0.168,1.0
0.368,0.118,0.168,1.0
-0.382,0.018,-0.032,1.0
-0.294,0.105,-0.007,1.0
0.056,-0.344,0.105,1.0
-0.320,-0.232,-0.044,1.0
-0.382,0.118,-0.032,1.0
-0.382,0.118,-0.032,0.0
-0.320,-0.232,-0.044,1.0
0.406,-0.082,-0.044,1.0
0.406,-0.082,-0.044,1.0
-0.469,-0.270,0.081,1.0
-0.519,-0.170,0.155,1.0
-0.519,-0.044,0.281,1.0
-0.170,-0.519,0.355,1.0
-0.070,-0.395,0.030,1.0
-0.070,-0.270,0.606,1.0
0.056,-0.395,0.030,1.0
0.155,-0.195,0.606,1.0
0.231,0.056,0.081,1.0
0.406,-0.195,0.456,1.0
0.341,-0.040,0.303,1.0
-0.378,-0.085,-0.035,1.0
-0.557,-0.207,0.093,0.0
-0.332,0.243,0.005,1.0
0.368,0.118,0.218,1.0
0.368,0.118,0.218,1.0
0.218,-0.532,-0.032,0.0
-0.482,-0.182,0.418,1.0
-0.170,0.030,0.406,0.0
-0.320,-0.182,-0.044,1.0
-0.382,0.068,-0.032,1.0
-0.382,0.068,-0.032,1.0
-0.320,-0.182,-0.044,1.0
-0.182,-0.257,0.005,0.0
-0.469,-0.220,0.030,1.0
-0.519,-0.170,0.180,1.0
-0.519,-0.044,0.331,1.0
-0.320,0.056,0.030,1.0
-0.244,-0.294,0.180,1.0
-0.170,-0.519,0.281,1.0
-0.070,-0.270,0.606,1.0
0.056,-0.395,0.030,1.0
0.005,-0.270,0.606,1.0
0.155,-0.244,0.606,1.0
0.406,-0.195,0.456,1.0
0.205,-0.544,0.281,1.0
0.180,-0.544,0.381,1.0
0.281,-0.019,0.030,1.0
0.494,-0.085,0.482,0.0
-0.320,0.081,0.005,1.0
-0.544,-0.070,0.305,1.0
-0.469,-0.095,0.381,1.0
-0.328,-0.085,-0.035,1.0
-0.328,-0.085,-0.035,1.0
-0.019,-0.395,0.030,1.0
0.377,-0.390,0.034,1.0
0.505,0.030,0.381,1.0
-0.190,-0.027,0.481,1.0
0.368,0.093,-0.044,1.0
-0.195,-0.019,0.456,1.0
0.368,0.093,-0.044,1.0
0.231,-0.195,0.105,0.0
-0.445,-0.270,0.406,1.0
-0.430,-0.343,-0.024,0.0
0.268,-0.382,-0.032,1.0
0.268,-0.382,-0.032,1.0
0.418,0.118,0.168,1.0
0.418,0.118,0.168,1.0
-0.382,-0.032,-0.032,1.0
0.256,0.030,0.606,0.0
0.205,-0.019,0.281,0.0
0.256,0.030,0.606,1.0
-0.482,-0.232,0.418,1.0
0.180,0.030,0.355,0.0
-0.403,-0.110,-0.035,1.0
-0.270,0.005,0.581,1.0
0.335,-0.113,-0.075,0.0
-0.445,-0.344,-0.019,0.0
-0.403,-0.110,-0.047,1.0
-0.207,-0.232,0.005,0.0
0.168,-0.294,-0.044,0.0
-0.403,-0.110,-0.047,1.0
0.168,-0.294,-0.044,0.0
0.456,0.105,0.355,0.0
-0.294,-0.070,0.231,1.0
-0.320,0.056,0.030,1.0
-0.044,-0.395,0.030,1.0
-0.089,-0.128,0.671,1.0
0.030,-0.395,0.030,1.0
0.005,-0.270,0.606,1.0
0.305,-0.369,0.406,1.0
0.231,-0.220,0.180,1.0
0.256,0.231,0.081,1.0
0.331,0.005,0.030,1.0
-0.469,-0.095,0.355,1.0
-0.220,-0.570,0.305,1.0
-0.144,-0.570,0.281,1.0
0.493,-0.107,-0.007,1.0
-0.445,-0.395,0.081,1.0
0.281,0.180,0.131,1.0
-0.328,-0.135,-0.035,1.0
-0.445,-0.095,0.406,1.0
-0.019,-0.270,0.256,0.0
0.005,-0.119,0.430,0.0
0.005,-0.119,0.430,0.0
0.205,-0.570,0.305,1.0
0.205,-0.044,0.355,1.0
-0.494,0.131,0.081,1.0
-0.328,-0.135,-0.035,1.0
-0.182,-0.032,0.468,1.0
-0.007,-0.532,-0.007,1.0
0.081,-0.395,0.030,1.0
0.081,-0.395,0.030,1.0
-0.494,-0.007,0.468,1.0
-0.019,-0.270,0.256,0.0
0.316,0.025,0.506,1.0
0.205,-0.019,0.281,0.0
0.418,-0.282,-0.032,0.0
-0.195,0.018,0.443,1.0
0.418,-0.282,-0.032,0.0
0.418,-0.282,-0.032,0.0
0.418,0.093,-0.044,0.0
0.018,0.068,0.618,1.0
0.418,-0.282,-0.032,0.0
0.083,-0.571,0.058,1.0
0.083,-0.571,0.058,1.0
0.418,0.093,-0.044,0.0
-0.395,-0.195,0.355,1.0
-0.282,0.193,-0.044,1.0
-0.195,-0.019,0.456,1.0
0.318,-0.382,-0.032,0.0
0.318,-0.382,-0.032,0.0
0.005,-0.344,0.081,1.0
-0.432,-0.032,-0.032,1.0
-0.282,0.143,0.005,0.0
-0.282,-0.382,-0.032,1.0
0.218,-0.407,-0.044,1.0
-0.282,-0.382,-0.032,1.0
-0.282,0.018,0.568,1.0
-0.082,0.018,0.468,0.0
0.505,0.056,0.406,1.0
-0.403,-0.110,-0.035,1.0
-0.270,0.005,0.655,0.0
-0.282,-0.382,-0.032,1.0
0.218,0.018,0.468,0.0
0.331,0.131,0.205,1.0
-0.403,-0.110,-0.047,1.0
-0.432,0.118,-0.032,1.0
-0.432,0.118,-0.032,1.0
-0.282,-0.382,-0.032,1.0
-0.182,-0.307,-0.044,1.0
0.218,-0.507,-0.044,0.0
0.218,-0.507,-0.044,0.0
0.305,0.005,0.005,1.0
-0.403,-0.110,-0.047,1.0
0.406,-0.132,-0.044,1.0
0.406,-0.132,-0.044,1.0
-0.282,-0.382,-0.032,1.0
0.218,0.018,0.468,0.0
